Column,2023_value,2024_best_match,Similarity_Score
APR DRG Description,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C,VAGINAL DELIVERY WITH STERILIZATION AND/OR D&C,100.0
APR DRG Description,OTHER SMALL AND LARGE BOWEL PROCEDURES,OTHER SMALL AND LARGE BOWEL PROCEDURES,100.0
APR DRG Description,"MALIGNANCY, MALE REPRODUCTIVE SYSTEM","MALIGNANCY, MALE REPRODUCTIVE SYSTEM",100.0
APR DRG Description,"SHOULDER, UPPER ARM AND FOREARM PROCEDURES EXCEPT JOINT REPLACEMENT","SHOULDER, UPPER ARM AND FOREARM PROCEDURES EXCEPT JOINT REPLACEMENT",100.0
APR DRG Description,ELECTIVE HIP JOINT REPLACEMENT,ELECTIVE HIP JOINT REPLACEMENT,100.0
APR DRG Description,FRACTURE OF FEMUR,FRACTURE OF FEMUR,100.0
APR DRG Description,MAJOR SMALL BOWEL PROCEDURES,MAJOR SMALL BOWEL PROCEDURES,100.0
APR DRG Description,OTHER CIRCULATORY SYSTEM PROCEDURES,OTHER CIRCULATORY SYSTEM PROCEDURES,100.0
APR DRG Description,OTHER DIGESTIVE SYSTEM AND ABDOMINAL PROCEDURES,OTHER DIGESTIVE SYSTEM AND ABDOMINAL PROCEDURES,100.0
APR DRG Description,HIV WITH ONE SIGNIFICANT HIV CONDITION OR WITHOUT SIGNIFICANT RELATED CONDITIONS,HIV WITH ONE SIGNIFICANT HIV CONDITION OR WITHOUT SIGNIFICANT RELATED CONDITIONS,100.0
APR DRG Description,COCAINE ABUSE AND DEPENDENCE,COCAINE ABUSE AND DEPENDENCE,100.0
APR DRG Description,SHOULDER AND ELBOW JOINT REPLACEMENT,SHOULDER AND ELBOW JOINT REPLACEMENT,100.0
APR DRG Description,"PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT AMI, HEART FAILURE OR SHOCK","PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT AMI, HEART FAILURE OR SHOCK",100.0
APR DRG Description,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH OTHER SIGNIFICANT CONDITION,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH OTHER SIGNIFICANT CONDITION,100.0
APR DRG Description,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST DISORDERS","OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST DISORDERS",100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,100.0
APR DRG Description,"OTHER EAR, NOSE, MOUTH AND THROAT PROCEDURES","OTHER EAR, NOSE, MOUTH, THROAT, CRANIOFACIAL, AND NECK PROCEDURES",74.50980392156863
APR DRG Description,OTHER OPEN CRANIOTOMY,OTHER OPEN CRANIOTOMY,100.0
APR DRG Description,OPEN EXTRACRANIAL VASCULAR PROCEDURES,OPEN EXTRACRANIAL VASCULAR PROCEDURES,100.0
APR DRG Description,KIDNEY AND URINARY TRACT PROCEDURES FOR MALIGNANCY,KIDNEY AND URINARY TRACT PROCEDURES FOR MALIGNANCY,100.0
APR DRG Description,INTRACRANIAL HEMORRHAGE,INTRACRANIAL HEMORRHAGE,100.0
APR DRG Description,TRACHEOSTOMY WITH MV >96 HOURS WITH EXTENSIVE PROCEDURE,TRACHEOSTOMY WITH MV >96 HOURS WITH EXTENSIVE PROCEDURE,100.0
APR DRG Description,NON-ELECTIVE OR COMPLEX HIP JOINT REPLACEMENT,NON-ELECTIVE OR COMPLEX HIP JOINT REPLACEMENT,100.0
APR DRG Description,KNEE AND LOWER LEG PROCEDURES EXCEPT FOOT,KNEE AND LOWER LEG PROCEDURES EXCEPT FOOT,100.0
APR DRG Description,MUSCULOSKELETAL MALIGNANCY AND PATHOLOGICAL FRACTURE DUE TO MUSCULOSKELETAL MALIGNANCY,MUSCULOSKELETAL MALIGNANCY AND PATHOLOGICAL FRACTURE DUE TO MUSCULOSKELETAL MALIGNANCY,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH MAJOR ANOMALY,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH MAJOR ANOMALY,100.0
APR DRG Description,ACUTE AND SUBACUTE ENDOCARDITIS,ACUTE AND SUBACUTE ENDOCARDITIS,100.0
APR DRG Description,MAJOR ABDOMINAL VASCULAR PROCEDURES,MAJOR ABDOMINAL VASCULAR PROCEDURES,100.0
APR DRG Description,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS,100.0
APR DRG Description,NON-EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS,NON-EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS,100.0
APR DRG Description,MODERATELY EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS,MODERATELY EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION,100.0
APR DRG Description,CHIMERIC ANTIGEN RECEPTOR (CAR) T-CELL AND OTHER IMMUNOTHERAPIES,CHIMERIC ANTIGEN RECEPTOR (CAR) T-CELL AND OTHER IMMUNOTHERAPIES,100.0
APR DRG Description,MUSCULOSKELETAL AND OTHER PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA,MUSCULOSKELETAL AND OTHER PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA,100.0
APR DRG Description,OTHER MENTAL HEALTH DISORDERS,OTHER MENTAL HEALTH DISORDERS,100.0
APR DRG Description,MAJOR CRANIAL OR FACIAL BONE PROCEDURES,MAJOR CRANIAL OR FACIAL BONE PROCEDURES,100.0
APR DRG Description,"CONTUSION, OPEN WOUND AND OTHER TRAUMA TO SKIN AND SUBCUTANEOUS TISSUE","CONTUSION, OPEN WOUND AND OTHER TRAUMA TO SKIN AND SUBCUTANEOUS TISSUE",100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH OR WITHOUT OTHER SIGNIFICANT CONDITION,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH OR WITHOUT OTHER SIGNIFICANT CONDITION,100.0
APR DRG Description,HEART AND/OR LUNG TRANSPLANT,HEART AND/OR LUNG TRANSPLANT,100.0
APR DRG Description,MAJOR MALE PELVIC PROCEDURES,MAJOR MALE PELVIC PROCEDURES,100.0
APR DRG Description,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,FEMALE REPRODUCTIVE SYSTEM RECONSTRUCTIVE PROCEDURES,100.0
APR DRG Description,EATING DISORDERS,EATING DISORDERS,100.0
APR DRG Description,MAJOR RESPIRATORY AND CHEST PROCEDURES,MAJOR RESPIRATORY AND CHEST PROCEDURES,100.0
APR DRG Description,KIDNEY AND URINARY TRACT PROCEDURES FOR NON-MALIGNANCY,KIDNEY AND URINARY TRACT PROCEDURES FOR NON-MALIGNANCY,100.0
APR DRG Description,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY,UTERINE AND ADNEXA PROCEDURES FOR NON-OVARIAN AND NON-ADNEXAL MALIGNANCY,100.0
APR DRG Description,FEMALE REPRODUCTIVE SYSTEM INFECTIONS,FEMALE REPRODUCTIVE SYSTEM INFECTIONS,100.0
APR DRG Description,AUTOLOGOUS BONE MARROW TRANSPLANT,AUTOLOGOUS BONE MARROW TRANSPLANT,100.0
APR DRG Description,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES,PERCUTANEOUS STRUCTURAL CARDIAC PROCEDURES,100.0
APR DRG Description,CORONARY BYPASS WITHOUT AMI OR COMPLEX PRINCIPAL DIAGNOSIS,CORONARY BYPASS WITHOUT AMI OR COMPLEX PRINCIPAL DIAGNOSIS,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH MAJOR ANOMALY,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH MAJOR ANOMALY,100.0
APR DRG Description,"OTHER HEPATOBILIARY, PANCREAS AND ABDOMINAL PROCEDURES","OTHER HEPATOBILIARY, PANCREAS AND ABDOMINAL PROCEDURES",100.0
APR DRG Description,"EAR, NOSE, MOUTH, THROAT AND CRANIAL OR FACIAL MALIGNANCIES","EAR, NOSE, MOUTH, THROAT AND CRANIAL OR FACIAL MALIGNANCIES",100.0
APR DRG Description,ACUTE LEUKEMIA,ACUTE LEUKEMIA,100.0
APR DRG Description,OTHER PROCEDURES OF BLOOD AND BLOOD-FORMING ORGANS,OTHER PROCEDURES OF BLOOD AND BLOOD-FORMING ORGANS,100.0
APR DRG Description,FACIAL BONE PROCEDURES EXCEPT MAJOR CRANIAL OR FACIAL BONE PROCEDURES,FACIAL BONE PROCEDURES EXCEPT MAJOR CRANIAL OR FACIAL BONE PROCEDURES,100.0
APR DRG Description,HEMORRHAGE OR HEMATOMA DUE TO COMPLICATION,HEMORRHAGE OR HEMATOMA DUE TO COMPLICATION,100.0
APR DRG Description,"MAJOR O.R. PROCEDURES FOR LYMPHATIC, HEMATOPOIETIC OR OTHER NEOPLASMS","MAJOR O.R. PROCEDURES FOR LYMPHATIC, HEMATOPOIETIC OR OTHER NEOPLASMS",100.0
APR DRG Description,THYROID DISORDERS,THYROID DISORDERS,100.0
APR DRG Description,CHEMOTHERAPY FOR ACUTE LEUKEMIA,CHEMOTHERAPY FOR ACUTE LEUKEMIA,100.0
APR DRG Description,IMPLANTABLE HEART ASSIST SYSTEMS,IMPLANTABLE HEART ASSIST SYSTEMS,100.0
APR DRG Description,"OTHER STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES","OTHER STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES",100.0
APR DRG Description,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,NEONATE BIRTH WEIGHT 2000-2499 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,100.0
APR DRG Description,BEHAVIORAL DISORDERS,BEHAVIORAL DISORDERS,100.0
APR DRG Description,REHABILITATION,REHABILITATION,100.0
APR DRG Description,DISORDERS OF PERSONALITY AND IMPULSE CONTROL,DISORDERS OF PERSONALITY AND IMPULSE CONTROL,100.0
APR DRG Description,RESPIRATORY MALIGNANCY,RESPIRATORY MALIGNANCY,100.0
APR DRG Description,EXTENSIVE ABDOMINAL OR THORACIC PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA,EXTENSIVE ABDOMINAL OR THORACIC PROCEDURES FOR MULTIPLE SIGNIFICANT TRAUMA,100.0
APR DRG Description,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION,NONSPECIFIC CVA AND PRECEREBRAL OCCLUSION WITHOUT INFARCTION,100.0
APR DRG Description,MAJOR SKIN DISORDERS,MAJOR SKIN DISORDERS,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH RESPIRATORY DISTRESS SYNDROME OR OTHER MAJOR RESPIRATORY CONDITION OR MAJOR ANOMALY,100.0
APR DRG Description,VENTRICULAR SHUNT PROCEDURES,VENTRICULAR SHUNT PROCEDURES,100.0
APR DRG Description,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE PROCEDURES,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE PROCEDURES,100.0
APR DRG Description,OTHER PERCUTANEOUS INTRACRANIAL PROCEDURES,OTHER PERCUTANEOUS INTRACRANIAL PROCEDURES,100.0
APR DRG Description,OTHER MAJOR HEAD AND NECK PROCEDURES,OTHER MAJOR HEAD AND NECK PROCEDURES,100.0
APR DRG Description,LOWER EXTREMITY ARTERIAL PROCEDURES,LOWER EXTREMITY ARTERIAL PROCEDURES,100.0
APR DRG Description,FOOT AND TOE PROCEDURES,FOOT AND TOE PROCEDURES,100.0
APR DRG Description,KIDNEY AND URINARY TRACT MALIGNANCY,KIDNEY AND URINARY TRACT MALIGNANCY,100.0
APR DRG Description,OTHER SIGNIFICANT HIP AND FEMUR SURGERY,OTHER SIGNIFICANT HIP AND FEMUR SURGERY,100.0
APR DRG Description,"LYMPHOMA, MYELOMA AND NON-ACUTE LEUKEMIA","LYMPHOMA, MYELOMA AND NON-ACUTE LEUKEMIA",100.0
APR DRG Description,OPEN CRANIOTOMY FOR TRAUMA,OPEN CRANIOTOMY FOR TRAUMA,100.0
APR DRG Description,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES,OTHER CARDIOTHORACIC AND THORACIC VASCULAR PROCEDURES,100.0
APR DRG Description,SPINAL DISORDERS AND INJURIES,SPINAL DISORDERS AND INJURIES,100.0
APR DRG Description,OTHER BLADDER PROCEDURES,OTHER BLADDER PROCEDURES,100.0
APR DRG Description,"OTHER O.R. PROCEDURES FOR LYMPHATIC, HEMATOPOIETIC OR OTHER NEOPLASMS","OTHER O.R. PROCEDURES FOR LYMPHATIC, HEMATOPOIETIC OR OTHER NEOPLASMS",100.0
APR DRG Description,"OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES","OTHER INJURY, POISONING AND TOXIC EFFECT DIAGNOSES",100.0
APR DRG Description,ORGANIC MENTAL HEALTH DISTURBANCES,ORGANIC MENTAL HEALTH DISTURBANCES,100.0
APR DRG Description,ADJUSTMENT DISORDERS AND NEUROSES EXCEPT DEPRESSIVE DIAGNOSES,ADJUSTMENT DISORDERS AND NEUROSES EXCEPT DEPRESSIVE DIAGNOSES,100.0
APR DRG Description,"NEONATE, TRANSFERRED < 5 DAYS OLD, BORN HERE","NEONATE, TRANSFERRED < 5 DAYS OLD, BORN HERE",100.0
APR DRG Description,TRANSURETHRAL PROSTATECTOMY,TRANSURETHRAL PROSTATECTOMY,100.0
APR DRG Description,ORBIT AND EYE PROCEDURES,ORBIT AND EYE PROCEDURES,100.0
APR DRG Description,CLEFT LIP AND PALATE REPAIR,CLEFT LIP AND PALATE REPAIR,100.0
APR DRG Description,NEONATE BIRTH WEIGHT < 1500 GRAMS WITH MAJOR PROCEDURE,NEONATE BIRTH WEIGHT < 1500 GRAMS WITH MAJOR PROCEDURE,100.0
APR DRG Description,MASTECTOMY PROCEDURES,MASTECTOMY PROCEDURES,100.0
APR DRG Description,NON-EXTENSIVE O.R. PROCEDURES FOR OTHER COMPLICATIONS OF TREATMENT,NON-EXTENSIVE O.R. PROCEDURES FOR OTHER COMPLICATIONS OF TREATMENT,100.0
APR DRG Description,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY,MAJOR CARDIOTHORACIC REPAIR OF HEART ANOMALY,100.0
APR DRG Description,BREAST PROCEDURES EXCEPT MASTECTOMY,BREAST PROCEDURES EXCEPT MASTECTOMY,100.0
APR DRG Description,"THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES","THYROID, PARATHYROID AND THYROGLOSSAL PROCEDURES",100.0
APR DRG Description,"OTHER PROCEDURES FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS","OTHER PROCEDURES FOR ENDOCRINE, NUTRITIONAL AND METABOLIC DISORDERS",100.0
APR DRG Description,"OTHER KIDNEY, URINARY TRACT AND RELATED PROCEDURES","OTHER KIDNEY, URINARY TRACT AND RELATED PROCEDURES",100.0
APR DRG Description,SKIN GRAFT FOR SKIN AND SUBCUTANEOUS TISSUE DIAGNOSES,SKIN GRAFT FOR SKIN AND SUBCUTANEOUS TISSUE DIAGNOSES,100.0
APR DRG Description,"PROCEDURE WITH DIAGNOSIS OF REHABILITATION, AFTERCARE OR OTHER CONTACT WITH HEALTH SERVICES","PROCEDURE WITH DIAGNOSIS OF REHABILITATION, AFTERCARE OR OTHER CONTACT WITH HEALTH SERVICES",100.0
APR DRG Description,OTHER NERVOUS SYSTEM AND RELATED PROCEDURES,OTHER NERVOUS SYSTEM AND RELATED PROCEDURES,100.0
APR DRG Description,OTHER FEMALE REPRODUCTIVE SYSTEM AND RELATED PROCEDURES,OTHER FEMALE REPRODUCTIVE SYSTEM AND RELATED PROCEDURES,100.0
APR DRG Description,OTHER MALE REPRODUCTIVE SYSTEM AND RELATED PROCEDURES,OTHER MALE REPRODUCTIVE SYSTEM AND RELATED PROCEDURES,100.0
APR DRG Description,EXTENSIVE O.R. PROCEDURES FOR OTHER COMPLICATIONS OF TREATMENT,EXTENSIVE O.R. PROCEDURES FOR OTHER COMPLICATIONS OF TREATMENT,100.0
APR DRG Description,NEPHRITIS AND NEPHROSIS,NEPHRITIS AND NEPHROSIS,100.0
APR DRG Description,NON-ELECTIVE OR COMPLEX KNEE JOINT REPLACEMENT,NON-ELECTIVE OR COMPLEX KNEE JOINT REPLACEMENT,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,NEONATE BIRTH WEIGHT 1250-1499 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,100.0
APR DRG Description,EXTERNAL HEART ASSIST SYSTEMS,EXTERNAL HEART ASSIST SYSTEMS,100.0
APR DRG Description,CYSTIC FIBROSIS - PULMONARY DISEASE,CYSTIC FIBROSIS - PULMONARY DISEASE,100.0
APR DRG Description,CARDIOMYOPATHY,CARDIOMYOPATHY,100.0
APR DRG Description,ALLOGENEIC BONE MARROW TRANSPLANT,ALLOGENEIC BONE MARROW TRANSPLANT,100.0
APR DRG Description,BPD AND OTHER CHRONIC RESPIRATORY DISEASES ARISING IN PERINATAL PERIOD,BPD AND OTHER CHRONIC RESPIRATORY DISEASES ARISING IN PERINATAL PERIOD,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 750-999 GRAMS WITHOUT MAJOR PROCEDURE,NEONATE BIRTH WEIGHT 750-999 GRAMS WITHOUT MAJOR PROCEDURE,100.0
APR DRG Description,"INSERTION, REVISION AND REPLACEMENTS OF PACEMAKER AND OTHER CARDIAC DEVICES","INSERTION, REVISION AND REPLACEMENTS OF PACEMAKER AND OTHER CARDIAC DEVICES",100.0
APR DRG Description,"NEONATE BIRTH WEIGHT < 500 GRAMS, OR BIRTH WEIGHT 500-999 GRAMS AND GESTATIONAL AGE <24 WEEKS, OR BIRTH WEIGHT 500-749 GRAMS WITH MAJOR ANOMALY OR WITHOUT LIFE SUSTAINING INTERVENTION","NEONATE BIRTH WEIGHT < 500 GRAMS, OR BIRTH WEIGHT 500-999 GRAMS AND GESTATIONAL AGE <24 WEEKS, OR BIRTH WEIGHT 500-749 GRAMS WITH MAJOR ANOMALY OR WITHOUT LIFE SUSTAINING INTERVENTION",100.0
APR DRG Description,GASTRIC FUNDOPLICATION,GASTRIC FUNDOPLICATION,100.0
APR DRG Description,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH OTHER MAJOR PROCEDURE,NEONATE BIRTH WEIGHT > 2499 GRAMS WITH OTHER MAJOR PROCEDURE,100.0
APR DRG Description,PANCREAS TRANSPLANT,PANCREAS TRANSPLANT,100.0
APR DRG Description,MENTAL ILLNESS DIAGNOSIS WITH O.R. PROCEDURE,MENTAL ILLNESS DIAGNOSIS WITH O.R. PROCEDURE,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 500-749 GRAMS WITHOUT MAJOR PROCEDURE,NEONATE BIRTH WEIGHT 500-749 GRAMS WITHOUT MAJOR PROCEDURE,100.0
APR DRG Description,DILATION AND CURETTAGE FOR NON-OBSTETRIC DIAGNOSES,DILATION AND CURETTAGE FOR NON-OBSTETRIC DIAGNOSES,100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1500-2499 GRAMS WITH MAJOR PROCEDURE,NEONATE BIRTH WEIGHT 1500-2499 GRAMS WITH MAJOR PROCEDURE,100.0
APR DRG Description,CARDIAC PACEMAKER AND DEFIBRILLATOR REVISION EXCEPT DEVICE REPLACEMENT,CARDIAC PACEMAKER AND DEFIBRILLATOR REVISION EXCEPT DEVICE REPLACEMENT,100.0
APR DRG Description,NEONATE WITH ECMO,NEONATE WITH ECMO,100.0
APR DRG Description,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN AND ADNEXAL MALIGNANCY,UTERINE AND ADNEXA PROCEDURES FOR OVARIAN AND ADNEXAL MALIGNANCY,100.0
APR DRG Description,"PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND OTHER RADICAL GYNECOLOGICAL PROCEDURES","PELVIC EVISCERATION, RADICAL HYSTERECTOMY AND OTHER RADICAL GYNECOLOGICAL PROCEDURES",100.0
APR DRG Description,"BRAIN CONTUSION OR LACERATION AND COMPLICATED SKULL FRACTURE, COMA < 1 HOUR OR NO COMA","BRAIN CONTUSION OR LACERATION AND COMPLICATED SKULL FRACTURE, COMA < 1 HOUR OR NO COMA",100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,NEONATE BIRTH WEIGHT 1500-1999 GRAMS WITH CONGENITAL OR PERINATAL INFECTION,100.0
APR DRG Description,NEONATAL AFTERCARE,NEONATAL AFTERCARE,100.0
APR DRG Description,UNGROUPABLE,UNGROUPABLE,100.0
APR DRG Description,EXTENSIVE THIRD DEGREE BURNS WITHOUT SKIN GRAFT,EXTENSIVE THIRD DEGREE BURNS WITHOUT SKIN GRAFT,100.0
APR DRG Description,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,CRANIOTOMY FOR MULTIPLE SIGNIFICANT TRAUMA,100.0
APR DRG Description,"PERMANENT CARDIAC PACEMAKER IMPLANT WITH AMI, HEART FAILURE OR SHOCK","PERMANENT CARDIAC PACEMAKER IMPLANT WITH AMI, HEART FAILURE OR SHOCK",100.0
APR DRG Description,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,NEONATE BIRTH WEIGHT 1000-1249 GRAMS WITH OR WITHOUT SIGNIFICANT CONDITION,100.0
APR DRG Description,SPLENECTOMY,CHOLECYSTECTOMY,61.53846153846154
APR DRG Description,RADIOTHERAPY,RADIOTHERAPY,100.0
APR DRG Description,"NEONATE, TRANSFERRED < 5 DAYS OLD, NOT BORN HERE","NEONATE, TRANSFERRED < 5 DAYS OLD, NOT BORN HERE",100.0
APR DRG Description,EXTENSIVE THIRD DEGREE BURNS WITH SKIN GRAFT,EXTENSIVE THIRD DEGREE BURNS WITH SKIN GRAFT,100.0
APR MDC Code,23,23,100.0
APR MDC Code,4,4,100.0
APR MDC Code,18,18,100.0
APR MDC Code,16,16,100.0
APR MDC Code,6,6,100.0
APR MDC Code,5,5,100.0
APR MDC Code,11,11,100.0
APR MDC Code,14,14,100.0
APR MDC Code,20,20,100.0
APR MDC Code,1,1,100.0
APR MDC Code,15,15,100.0
APR MDC Code,7,7,100.0
APR MDC Code,10,10,100.0
APR MDC Code,8,8,100.0
APR MDC Code,21,21,100.0
APR MDC Code,9,9,100.0
APR MDC Code,13,13,100.0
APR MDC Code,3,3,100.0
APR MDC Code,19,19,100.0
APR MDC Code,17,17,100.0
APR MDC Code,24,24,100.0
APR MDC Code,2,2,100.0
APR MDC Code,25,25,100.0
APR MDC Code,12,12,100.0
APR MDC Code,22,22,100.0
APR MDC Code,0,0,100.0
APR MDC Description,FACTORS INFLUENCING HLTH STAT & OTHR CONTACTS WITH HLTH SERVCS,REHABILITATION AFTERCARE OTHER FACTORS INFLUENCING HEALTH STATUS AND OTHER HEALTH SERVICE CONTACTS,58.22784810126582
APR MDC Description,DISEASES & DISORDERS OF THE RESPIRATORY SYSTEM,DISEASES AND DISORDERS OF THE RESPIRATORY SYSTEM,95.65217391304348
APR MDC Description,"INFECTIOUS & PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES","INFECTIOUS AND PARASITIC DISEASES, SYSTEMIC OR UNSPECIFIED SITES",96.72131147540983
APR MDC Description,"DISEASES & DISORDERS OF BLOOD, BLOOD FORMING ORGANS, IMMUNOLOG DISORD",DISEASES AND DISORDERS OF BLOOD BLOOD FORMING ORGANS AND IMMUNOLOG DISORD,94.20289855072464
APR MDC Description,DISEASES & DISORDERS OF THE DIGESTIVE SYSTEM,DISEASES AND DISORDERS OF THE DIGESTIVE SYSTEM,95.45454545454545
APR MDC Description,DISEASES & DISORDERS OF THE CIRCULATORY SYSTEM,DISEASES AND DISORDERS OF THE CIRCULATORY SYSTEM,95.65217391304348
APR MDC Description,DISEASES & DISORDERS OF THE KIDNEY & URINARY TRACT,DISEASES AND DISORDERS OF THE KIDNEY AND URINARY TRACT,92.0
APR MDC Description,"PREGNANCY, CHILDBIRTH & THE PUERPERIUM","PREGNANCY, CHILDBIRTH AND THE PUERPERIUM",94.5945945945946
APR MDC Description,ALCOHOL/DRUG USE & ALCOHOL/DRUG INDUCED ORGANIC MENTAL DISORDERS,ALCOHOL/DRUG USE AND ALCOHOL/DRUG INDUCED ORGANIC MENTAL DISORDERS,96.7741935483871
APR MDC Description,DISEASES & DISORDERS OF THE NERVOUS SYSTEM,DISEASES AND DISORDERS OF THE NERVOUS SYSTEM,95.23809523809523
APR MDC Description,NEWBORNS & OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,NEWBORNS AND OTHER NEONATES WITH CONDTN ORIG IN PERINATAL PERIOD,96.7741935483871
APR MDC Description,DISEASES & DISORDERS OF THE HEPATOBILIARY SYSTEM & PANCREAS,DISEASES AND DISORDERS OF THE HEPATOBILIARY SYSTEM AND PANCREAS,93.22033898305084
APR MDC Description,"ENDOCRINE, NUTRITIONAL & METABOLIC DISEASES & DISORDERS",ENDOCRINE NUTRITIONAL AND METABOLIC DISEASES AND DISORDERS,92.5925925925926
APR MDC Description,DISEASES & DISORDERS OF THE MUSCULOSKELETAL SYSTEM & CONN TISSUE,DISEASES AND DISORDERS OF THE MUSCULOSKELETAL SYSTEM AND CONN TISSUE,93.75
APR MDC Description,"INJURIES, POISONINGS & TOXIC EFFECTS OF DRUGS","POISONINGS, TOXIC EFFECTS OTHER INJURIES AND OTHER COMPLICATIONS OF TREATMENT",50.847457627118644
APR MDC Description,"DISEASES & DISORDERS OF THE SKIN, SUBCUTANEOUS TISSUE & BREAST",DISEASES AND DISORDERS OF THE SKIN SUBCUTANEOUS TISSUE AND BREAST,93.44262295081968
APR MDC Description,DISEASES & DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,DISEASES AND DISORDERS OF THE FEMALE REPRODUCTIVE SYSTEM,96.2962962962963
APR MDC Description,"DISEASES & DISORDERS OF THE EAR, NOSE, MOUTH & THROAT",DISEASES AND DISORDERS OF THE KIDNEY AND URINARY TRACT,71.28712871287128
APR MDC Description,MENTAL DISEASES & DISORDERS,MENTAL DISEASES AND DISORDERS,92.5925925925926
APR MDC Description,"MYELOPROLIFERATIVE DISEASES & DISORDERS, POORLY DIFFERENTIATED NEOPLASM",DISEASES AND DISORDERS OF THE DIGESTIVE SYSTEM,52.63157894736843
APR MDC Description,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,HUMAN IMMUNODEFICIENCY VIRUS INFECTIONS,100.0
